text,emotion,emoji
मला याचा खूप धक्का बसला 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
हे खूप आश्चर्यकारक आहे 😲,surprise,😲
हे खूप आश्चर्यकारक आहे 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
हे खूप आश्चर्यकारक आहे 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
हे खूप आश्चर्यकारक आहे 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
हे खूप आश्चर्यकारक आहे 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
हे खूप आश्चर्यकारक आहे 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
हे खूप आश्चर्यकारक आहे 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
हे खूप आश्चर्यकारक आहे 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
हे खूप आश्चर्यकारक आहे 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
हे खूप आश्चर्यकारक आहे 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
हे खूप आश्चर्यकारक आहे 😲,surprise,😲
मी खूप आश्चर्यचकित झालो 😲,surprise,😲
हे खूप आश्चर्यकारक आहे 😲,surprise,😲
मला याचा खूप धक्का बसला 😲,surprise,😲
हे खूप आश्चर्यकारक आहे 😲,surprise,😲
